date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:30	1074/1074	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-432%22	https://gcdatabase.com/images/gears/cdmg.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/gears/cdmg.webp	(from https://gcdatabase.com/gears)
18:06:30	1098/1098	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-44a%22	https://gcdatabase.com/images/gears/cdef.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/gears/cdef.webp	(from https://gcdatabase.com/gears)
18:06:31	1168/1168	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-490%22	https://gcdatabase.com/images/gears/ls.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/gears/ls.webp	(from https://gcdatabase.com/gears)
18:06:31	1054/1054	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-41e%22	https://gcdatabase.com/images/icons/status/icon_buff_atk_add.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_atk_add.webp	(from https://gcdatabase.com/statuseffect)
18:06:31	1974/1974	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-7b6%22	https://gcdatabase.com/images/icons/status/icon_atk_all_inc_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_atk_all_inc_add_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:31	660/660	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-294%22	https://gcdatabase.com/images/icons/status/icon_buff_def_add.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_def_add.webp	(from https://gcdatabase.com/statuseffect)
18:06:32	1230/1230	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4ce%22	https://gcdatabase.com/images/icons/status/icon_def_all_inc_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_def_all_inc_add_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:32	1784/1784	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-6f8%22	https://gcdatabase.com/images/icons/status/icon_hp_all_inc_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_hp_all_inc_add_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:32	1404/1404	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-57c%22	https://gcdatabase.com/images/icons/status/icon_buff_fixed_def_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_fixed_def_add_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:33	880/880	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-370%22	https://gcdatabase.com/images/icons/status/icon_buff_heal_barrier.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_heal_barrier.webp	(from https://gcdatabase.com/statuseffect)
18:06:33	1490/1490	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-5d2%22	https://gcdatabase.com/images/icons/status/icon_buff_evasion.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_evasion.webp	(from https://gcdatabase.com/statuseffect)
18:06:33	1442/1442	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-5a2%22	https://gcdatabase.com/images/icons/status/icon_buff_number_immune_debuff.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_number_immune_debuff.webp	(from https://gcdatabase.com/statuseffect)
18:06:34	1310/1310	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-51e%22	https://gcdatabase.com/images/icons/status/icon_cc_stone_immune.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_cc_stone_immune.webp	(from https://gcdatabase.com/statuseffect)
18:06:34	1118/1118	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-45e%22	https://gcdatabase.com/images/icons/status/icon_buff_aggro.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_aggro.webp	(from https://gcdatabase.com/statuseffect)
18:06:34	1432/1432	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-598%22	https://gcdatabase.com/images/icons/status/icon_buff_carpet.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_carpet.webp	(from https://gcdatabase.com/statuseffect)
18:06:34	1340/1340	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-53c%22	https://gcdatabase.com/images/icons/status/icon_revenge_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_revenge_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:35	860/860	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-35c%22	https://gcdatabase.com/images/icons/status/icon_buff_melascula_resurrection.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_melascula_resurrection.webp	(from https://gcdatabase.com/statuseffect)
18:06:35	1400/1400	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-578%22	https://gcdatabase.com/images/icons/status/icon_buff_give_debuff.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_give_debuff.webp	(from https://gcdatabase.com/statuseffect)
18:06:35	4402/4402	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2018:32:51%20GMT	https://gcdatabase.com/boss/aynek	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/boss/aynek.html	(from https://gcdatabase.com/statuseffect)
18:06:35	8226/8226	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-2022%22	https://gcdatabase.com/images/boss/aynek/portrait.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/boss/aynek/portrait.webp	(from https://gcdatabase.com/statuseffect)
18:06:36	1174/1174	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-496%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_ad_dwon_01.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_ad_dwon_01.webp	(from https://gcdatabase.com/statuseffect)
18:06:36	1256/1256	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4e8%22	https://gcdatabase.com/images/icons/status/icon_atk_all_dec_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_atk_all_dec_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:36	824/824	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-338%22	https://gcdatabase.com/images/icons/status/icon_crit_rate_atk_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_crit_rate_atk_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:37	846/846	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-34e%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_def_dwon_01.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_def_dwon_01.webp	(from https://gcdatabase.com/statuseffect)
18:06:37	960/960	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-3c0%22	https://gcdatabase.com/images/icons/status/icon_def_all_dec_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_def_all_dec_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:37	1408/1408	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-580%22	https://gcdatabase.com/images/icons/status/icon_crit_res_def_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_crit_res_def_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:37	1032/1032	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-408%22	https://gcdatabase.com/images/icons/status/icon_hp_dec_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_hp_dec_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:38	1186/1186	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4a2%22	https://gcdatabase.com/images/icons/status/icon_hp_all_dec_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_hp_all_dec_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:38	1200/1200	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4b0%22	https://gcdatabase.com/images/icons/status/icon_buff_special_dmg_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_special_dmg_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:38	1296/1296	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-510%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_charge_weaken.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_charge_weaken.webp	(from https://gcdatabase.com/statuseffect)
18:06:38	1346/1346	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-542%22	https://gcdatabase.com/images/icons/status/icon_buff_dis_debuff_card.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_dis_debuff_card.webp	(from https://gcdatabase.com/statuseffect)
18:06:39	860/860	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-35c%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_charge_paralysis.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_charge_paralysis.webp	(from https://gcdatabase.com/statuseffect)
18:06:39	568/568	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-238%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_dis_heal_skill.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_dis_heal_skill.webp	(from https://gcdatabase.com/statuseffect)
18:06:39	1176/1176	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-498%22	https://gcdatabase.com/images/icons/status/icon_buff_dis_2_3_rank_skill.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_dis_2_3_rank_skill.webp	(from https://gcdatabase.com/statuseffect)
18:06:40	1446/1446	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-5a6%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_dis_pose_skill.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_dis_pose_skill.webp	(from https://gcdatabase.com/statuseffect)
18:06:40	1246/1246	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4de%22	https://gcdatabase.com/images/icons/status/icon_buff_dis_special_card.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_dis_special_card.webp	(from https://gcdatabase.com/statuseffect)
18:06:40	998/998	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-3e6%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_atk_bleeding.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_atk_bleeding.webp	(from https://gcdatabase.com/statuseffect)
18:06:41	742/742	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-2e6%22	https://gcdatabase.com/images/icons/status/icon_cc_spoil_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_cc_spoil_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:41	930/930	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-3a2%22	https://gcdatabase.com/images/icons/status/icon_buff_explosion_debuff_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_explosion_debuff_add_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:41	942/942	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-3ae%22	https://gcdatabase.com/images/icons/status/icon_cc_poison_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_cc_poison_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:42	734/734	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-2de%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_counter_shock.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_counter_shock.webp	(from https://gcdatabase.com/statuseffect)
18:06:42	1012/1012	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-3f4%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_range_freezing.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_range_freezing.webp	(from https://gcdatabase.com/statuseffect)
18:06:42	838/838	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-346%22	https://gcdatabase.com/images/icons/status/icon_cc_stone.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_cc_stone.webp	(from https://gcdatabase.com/statuseffect)
18:06:42	1744/1744	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-6d0%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_charge_stun.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_charge_stun.webp	(from https://gcdatabase.com/statuseffect)
18:06:43	1462/1462	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-5b6%22	https://gcdatabase.com/images/icons/status/icon_looting.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_looting.webp	(from https://gcdatabase.com/statuseffect)
18:06:43	1174/1174	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-496%22	https://gcdatabase.com/images/icons/status/icon_looting_debuff.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_looting_debuff.webp	(from https://gcdatabase.com/statuseffect)
18:06:43	850/850	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-352%22	https://gcdatabase.com/images/icons/status/icon_buff_stamina_lockdown.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_stamina_lockdown.webp	(from https://gcdatabase.com/statuseffect)
18:06:43	852/852	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-354%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_atk_fire.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_atk_fire.webp	(from https://gcdatabase.com/statuseffect)
18:06:44	1072/1072	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-430%22	https://gcdatabase.com/images/icons/status/icon_buff_all_hp_dec_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_all_hp_dec_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:44	1376/1376	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-560%22	https://gcdatabase.com/images/icons/status/icon_buff_max_hp_dec_per_heal.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_max_hp_dec_per_heal.webp	(from https://gcdatabase.com/statuseffect)
18:06:44	1206/1206	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4b6%22	https://gcdatabase.com/images/icons/status/icon_buff_cc_range_rule.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_cc_range_rule.webp	(from https://gcdatabase.com/statuseffect)
18:06:45	1032/1032	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-408%22	https://gcdatabase.com/images/icons/status/icon_buff_captivate.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_captivate.webp	(from https://gcdatabase.com/statuseffect)
18:06:45	1312/1312	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-520%22	https://gcdatabase.com/images/icons/status/icon_buff_eternal_duress.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_eternal_duress.webp	(from https://gcdatabase.com/statuseffect)
18:06:45	1738/1738	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-6ca%22	https://gcdatabase.com/images/icons/status/icon_eternal_change_hero_return.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_eternal_change_hero_return.webp	(from https://gcdatabase.com/statuseffect)
18:06:45	1876/1876	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-754%22	https://gcdatabase.com/images/icons/status/icon_eternal_atk_all_inc_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_eternal_atk_all_inc_add_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:46	754/754	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-2f2%22	https://gcdatabase.com/images/icons/status/icon_buff_eternal_cc_def_down_01.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_eternal_cc_def_down_01.webp	(from https://gcdatabase.com/statuseffect)
18:06:46	532/532	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-214%22	https://gcdatabase.com/images/icons/status/icon_buff_eternal_cc_stone_ice_stun_skill_evade.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_eternal_cc_stone_ice_stun_skill_evade.webp	(from https://gcdatabase.com/statuseffect)
18:06:46	1474/1474	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-5c2%22	https://gcdatabase.com/images/icons/status/icon_exclusive_atk_all_dec_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_exclusive_atk_all_dec_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:46	954/954	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-3ba%22	https://gcdatabase.com/images/icons/status/icon_exclusive_hp_all_dec_sub_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_exclusive_hp_all_dec_sub_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:47	906/906	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-38a%22	https://gcdatabase.com/images/icons/status/icon_eternal_demon_fly_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_eternal_demon_fly_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:47	111372/111372	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2018:32:51%20GMT	https://gcdatabase.com/boss/gray	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/boss/gray.html	(from https://gcdatabase.com/statuseffect)
18:06:47	4526/4526	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-11ae%22	https://gcdatabase.com/images/boss/gray/portrait.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/boss/gray/portrait.webp	(from https://gcdatabase.com/statuseffect)
18:06:47	1028/1028	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-404%22	https://gcdatabase.com/images/icons/status/icon_buff_eternal_fixed_def_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_eternal_fixed_def_add_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:48	84755/84755	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2018:32:51%20GMT	https://gcdatabase.com/boss/lamech	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/boss/lamech.html	(from https://gcdatabase.com/statuseffect)
18:06:48	5750/5750	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-1676%22	https://gcdatabase.com/images/boss/lamech/portrait.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/boss/lamech/portrait.webp	(from https://gcdatabase.com/statuseffect)
18:06:48	1226/1226	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4ca%22	https://gcdatabase.com/images/icons/status/icon_eternal_buff_def_master.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_eternal_buff_def_master.webp	(from https://gcdatabase.com/statuseffect)
18:06:48	74249/74249	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2018:32:51%20GMT	https://gcdatabase.com/boss/acumu	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/boss/acumu.html	(from https://gcdatabase.com/statuseffect)
18:06:49	6582/6582	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-19b6%22	https://gcdatabase.com/images/boss/acumu/portrait.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/boss/acumu/portrait.webp	(from https://gcdatabase.com/statuseffect)
18:06:49	1166/1166	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-48e%22	https://gcdatabase.com/images/icons/status/icon_buff_eternal_maso_atk_all_inc.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_eternal_maso_atk_all_inc.webp	(from https://gcdatabase.com/statuseffect)
18:06:49	120344/120344	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2018:32:51%20GMT	https://gcdatabase.com/boss/crimson	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/boss/crimson.html	(from https://gcdatabase.com/statuseffect)
18:06:49	5672/5672	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-1628%22	https://gcdatabase.com/images/boss/crimson/portrait.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/boss/crimson/portrait.webp	(from https://gcdatabase.com/statuseffect)
18:06:50	1048/1048	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-418%22	https://gcdatabase.com/images/icons/status/icon_buff_eternal_maso_def_all_inc.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_eternal_maso_def_all_inc.webp	(from https://gcdatabase.com/statuseffect)
18:06:50	1192/1192	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4a8%22	https://gcdatabase.com/images/icons/status/icon_eternal_demon_targeting.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_eternal_demon_targeting.webp	(from https://gcdatabase.com/statuseffect)
18:06:50	1422/1422	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-58e%22	https://gcdatabase.com/images/icons/status/icon_buff_eternal_pvp_sudden_death.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_eternal_pvp_sudden_death.webp	(from https://gcdatabase.com/statuseffect)
18:06:50	1024/1024	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-400%22	https://gcdatabase.com/images/icons/status/icon_buff_heal_dot_heal.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_heal_dot_heal.webp	(from https://gcdatabase.com/statuseffect)
18:06:51	946/946	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-3b2%22	https://gcdatabase.com/images/icons/status/icon_buff_counter_counter.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_counter_counter.webp	(from https://gcdatabase.com/statuseffect)
18:06:51	1414/1414	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-586%22	https://gcdatabase.com/images/icons/status/icon_buff_counter_counter_plus.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_counter_counter_plus.webp	(from https://gcdatabase.com/statuseffect)
18:06:51	1528/1528	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-5f8%22	https://gcdatabase.com/images/icons/status/icon_counter_special_counter.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_counter_special_counter.webp	(from https://gcdatabase.com/statuseffect)
18:06:52	1204/1204	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-4b4%22	https://gcdatabase.com/images/icons/status/icon_buff_pose_atk_add.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_pose_atk_add.webp	(from https://gcdatabase.com/statuseffect)
18:06:52	117781/117781	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2018:32:51%20GMT	https://gcdatabase.com/boss/red	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/boss/red.html	(from https://gcdatabase.com/statuseffect)
18:06:52	4474/4474	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-117a%22	https://gcdatabase.com/images/boss/red/portrait.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/boss/red/portrait.webp	(from https://gcdatabase.com/statuseffect)
18:06:52	722/722	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-2d2%22	https://gcdatabase.com/images/icons/status/icon_buff_pose_def_add.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_pose_def_add.webp	(from https://gcdatabase.com/statuseffect)
18:06:53	834/834	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-342%22	https://gcdatabase.com/images/icons/status/icon_buff_pose_hp_inc_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_buff_pose_hp_inc_per.webp	(from https://gcdatabase.com/statuseffect)
18:06:53	1850/1850	---M--	200	added ('OK')	image/webp	etag:%2261cdfb53-73a%22	https://gcdatabase.com/images/icons/status/icon_defence_hp_all_inc_add_per.webp	C:/Users/avpen/Desktop/Database%207DS/7DS%20DataBase/gcdatabase.com/images/icons/status/icon_defence_hp_all_inc_add_per.webp	(from https://gcdatabase.com/statuseffect)
